Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
56362,ERS-NIL PASS,27,AAM,ANGADIPURAM,12:04:00,12:05:00,134,ERS,ERNAKULAM. JN,NIL,NILAMBUR ROAD
16350,NIL-SRR EXP,6,AAM,ANGADIPURAM,21:30:00,21:31:00,38,NIL,NILAMBUR ROAD,SRR,SHORANUR JN.
56363,NIL-ERS PASS,7,AAM,ANGADIPURAM,15:39:00,15:40:00,38,NIL,NILAMBUR ROAD,ERS,ERNAKULAM. JN
56610,NIL-PGT PASS,7,AAM,ANGADIPURAM,17:49:00,17:50:00,38,NIL,NILAMBUR ROAD,PGT,PALAKKAD JN
56612,NIL-SRR PASS,7,AAM,ANGADIPURAM,07:39:00,07:40:00,38,NIL,NILAMBUR ROAD,SRR,SHORANUR JN.
56614,NIL-SRR PASS,7,AAM,ANGADIPURAM,09:56:00,09:57:00,38,NIL,NILAMBUR ROAD,SRR,SHORANUR JN.
56616,NIL-SRR PASS,7,AAM,ANGADIPURAM,12:04:00,12:05:00,38,NIL,NILAMBUR ROAD,SRR,SHORANUR JN.
56620,NIL-SRR PASS,7,AAM,ANGADIPURAM,19:59:00,20:00:00,38,NIL,NILAMBUR ROAD,SRR,SHORANUR JN.
56611,PGT-NIL PASS,13,AAM,ANGADIPURAM,07:34:00,07:35:00,70,PGT,PALAKKAD JN,NIL,NILAMBUR ROAD
16349,SRR-NIL EXP,4,AAM,ANGADIPURAM,06:28:00,06:30:00,27,SRR,SHORANUR JN.,NIL,NILAMBUR ROAD
56613,SRR-NIL PASS,6,AAM,ANGADIPURAM,09:59:00,10:00:00,27,SRR,SHORANUR JN.,NIL,NILAMBUR ROAD
56617,SRR-NIL PASS,6,AAM,ANGADIPURAM,15:39:00,15:40:00,27,SRR,SHORANUR JN.,NIL,NILAMBUR ROAD
56619,SRR-NIL PASS,6,AAM,ANGADIPURAM,17:49:00,17:50:00,27,SRR,SHORANUR JN.,NIL,NILAMBUR ROAD
56621,SRR-NIL PASS,6,AAM,ANGADIPURAM,20:04:00,20:05:00,27,SRR,SHORANUR JN.,NIL,NILAMBUR ROAD
56717,CAPE TEN PAS,4,AAY,ARALVAYMOLI,18:53:00,18:54:00,28,CAPE,KANNIYAKUMARI,TEN,TIRUNELVELI JN
56320,CBE-NCJ PASS,44,AAY,ARALVAYMOLI,19:43:00,19:44:00,520,CBE,COIMBATORE  JN.,NCJ,NAGERCOIL JN.
16128,GUV CHENNAI,25,AAY,ARALVAYMOLI,06:14:00,06:15:00,386,GUV,GURUVAYUR,MS,CHENNAI EGMORE
56700,MDU-PUU PASS,12,AAY,ARALVAYMOLI,03:59:00,04:00:00,217,MDU,MADURAI JN,PUU,PUNALUR
16127,MS GURUVAYUR,24,AAY,ARALVAYMOLI,20:45:00,20:46:00,709,MS,CHENNAI EGMORE,GUV,GURUVAYUR
16723,MS-QLN ANANT,23,AAY,ARALVAYMOLI,08:55:00,08:56:00,709,MS,CHENNAI EGMORE,QLN,QUILON
56319,NCJ-CBE PASS,3,AAY,ARALVAYMOLI,07:24:00,07:25:00,12,NCJ,NAGERCOIL JN.,CBE,COIMBATORE  JN.
56701,QLN-MDU PASS,37,AAY,ARALVAYMOLI,23:00:00,23:01:00,192,PUU,PUNALUR,MDU,MADURAI JN
16724,QLN-MS ANANT,9,AAY,ARALVAYMOLI,18:23:00,18:24:00,148,QLN,QUILON,MS,CHENNAI EGMORE
56718,TEN NCJ PASS,6,AAY,ARALVAYMOLI,08:19:00,08:20:00,60,TEN,TIRUNELVELI JN,NCJ,NAGERCOIL JN.
16085,AJJ-JTJ EXP,13,AB,AMBUR,20:19:00,20:20:00,112,AJJ,ARAKKONAM JN,JTJ,JOLARPETTAI JN
12676,CBE-MAS KOVA,7,AB,AMBUR,19:23:00,19:25:00,312,CBE,COIMBATORE  JN.,MAS,CHENNAI CENTRAL
12680,CBE-MAS INTE,8,AB,AMBUR,10:44:00,10:45:00,312,CBE,COIMBATORE  JN.,MAS,CHENNAI CENTRAL
22650,YERCAUD EXP,11,AB,AMBUR,00:38:00,00:40:00,211,ED,ERODE JN.,MAS,CHENNAI CENTRAL
16086,JTJ-AJJ  EXP,3,AB,AMBUR,07:24:00,07:25:00,31,JTJ,JOLARPETTAI JN,AJJ,ARAKKONAM JN
16090,YELAGIRI EXP,3,AB,AMBUR,05:23:00,05:25:00,31,JTJ,JOLARPETTAI JN,MAS,CHENNAI CENTRAL
12675,MAS-CBE KOVA,5,AB,AMBUR,08:43:00,08:45:00,181,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
12679,MAS-CBE INTE,4,AB,AMBUR,16:44:00,16:45:00,181,MAS,CHENNAI CENTRAL,CBE,COIMBATORE  JN.
16089,MAS-TPT YELA,14,AB,AMBUR,21:04:00,21:05:00,181,MAS,CHENNAI CENTRAL,JTJ,JOLARPETTAI JN
22649,YERCAUD EXPR,9,AB,AMBUR,01:23:00,01:25:00,181,MAS,CHENNAI CENTRAL,ED,ERODE JN.
56320,CBE-NCJ PASS,25,ABI,AMBATURAI,13:19:00,13:20:00,251,CBE,COIMBATORE  JN.,NCJ,NAGERCOIL JN.
56707,DG - MDU PAS,2,ABI,AMBATURAI,08:03:00,08:04:00,11,DG,DINDIGUL JN,MDU,MADURAI JN
56825,ED/MV-TEN PA,11,ABI,AMBATURAI,16:25:00,16:30:00,150,ED,ERODE JN.,TEN,TIRUNELVELI JN
12638,MDU-MS PANDI,3,ABI,AMBATURAI,21:23:00,21:24:00,51,MDU,MADURAI JN,MS,CHENNAI EGMORE
56706,MDU-VM PASSE,5,ABI,AMBATURAI,03:49:00,03:50:00,51,MDU,MADURAI JN,VM,VILLUPURAM JN.
56708,MDU-DG PASS,7,ABI,AMBATURAI,19:24:00,19:25:00,51,MDU,MADURAI JN,DG,DINDIGUL JN
56710,MDU-PLNI PAS,7,ABI,AMBATURAI,08:49:00,08:50:00,51,MDU,MADURAI JN,PLNI,PALANI
12637,PANDIAN EXP,9,ABI,AMBATURAI,04:30:00,04:31:00,440,MS,CHENNAI EGMORE,MDU,MADURAI JN
56319,NCJ-CBE PASS,21,ABI,AMBATURAI,14:04:00,14:05:00,280,NCJ,NAGERCOIL JN.,CBE,COIMBATORE  JN.
56769,PGT-TCN PASS,19,ABI,AMBATURAI,09:02:00,09:03:00,189,PGT,PALAKKAD JN,TCN,TIRUCHENDUR
56709,PLNI-MDU PAS,6,ABI,AMBATURAI,18:20:00,18:21:00,69,PLNI,PALANI,MDU,MADURAI JN
56770,TCN-PGT PASS,25,ABI,AMBATURAI,16:57:00,16:58:00,268,TCN,TIRUCHENDUR,PGT,PALAKKAD JN
56826,TEN-ED/MV PA,18,ABI,AMBATURAI,10:19:00,10:20:00,207,TEN,TIRUNELVELI JN,ED,ERODE JN.
56705,VM-MDU PASSE,39,ABI,AMBATURAI,22:43:00,22:44:00,282,VM,VILLUPURAM JN.,MDU,MADURAI JN
43402,AJJ-MMC EMU,20,ABU,AMBATTUR,04:57:00,04:58:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43404,AJJ-MMC EMU,20,ABU,AMBATTUR,05:52:00,05:53:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43406,AJJ-MMC EMU,20,ABU,AMBATTUR,06:17:00,06:18:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43412,AJJ-MMC EMU,20,ABU,AMBATTUR,09:22:00,09:23:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43414,AJJ-MMC EMU,20,ABU,AMBATTUR,10:09:00,10:10:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43418,AJJ-MMC EMU,20,ABU,AMBATTUR,13:12:00,13:13:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43420,AJJ-MMC EMU,20,ABU,AMBATTUR,15:02:00,15:03:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43422,AJJ-MMC EMU,20,ABU,AMBATTUR,16:55:00,16:56:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43424,AJJ-MMC EMU,9,ABU,AMBATTUR,18:09:00,18:10:00,53,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43426,AJJ-MMC EMU,7,ABU,AMBATTUR,19:22:00,19:23:00,53,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43428,AJJ-MMC EMU,20,ABU,AMBATTUR,20:07:00,20:08:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43430,AJJ-MMC EMU,20,ABU,AMBATTUR,20:42:00,20:43:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43434,AJJ-MMC EMU,17,ABU,AMBATTUR,21:37:00,21:38:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43436,AJJ-MMC EMU,20,ABU,AMBATTUR,22:37:00,22:38:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43438,MMC-AJJ EMU,20,ABU,AMBATTUR,22:57:00,22:58:00,58,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43802,AJJ-MSB EMU,20,ABU,AMBATTUR,05:12:00,05:13:00,58,AJJ,ARAKKONAM JN,MSB,CHENNAI BEACH
43806,AJJ-MSB  EMU,9,ABU,AMBATTUR,17:27:00,17:28:00,53,AJJ,ARAKKONAM JN,MSB,CHENNAI BEACH
43932,AJJ-VLCY EMU,9,ABU,AMBATTUR,05:19:00,05:20:00,53,AJJ,ARAKKONAM JN,VLCY,VELACHEERY
43934,AJJ-VLCY LOC,8,ABU,AMBATTUR,08:12:00,08:13:00,53,AJJ,ARAKKONAM JN,VLCY,VELACHEERY
43938,AJJ-VLCY LOC,9,ABU,AMBATTUR,17:27:00,17:28:00,53,AJJ,ARAKKONAM JN,VLCY,VELACHEERY
66008,AJJ-MMC PASS,9,ABU,AMBATTUR,12:12:00,12:13:00,53,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
66010,AJJ-MMC PASS,9,ABU,AMBATTUR,21:12:00,21:13:00,53,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
66016,AJJ-MSB PASS,7,ABU,AMBATTUR,07:26:00,07:27:00,53,AJJ,ARAKKONAM JN,MSB,CHENNAI BEACH
66022,AJJ-MMCC MEM,9,ABU,AMBATTUR,08:32:00,08:33:00,53,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
66040,AJJ-MMC MEMU,9,ABU,AMBATTUR,19:49:00,19:50:00,53,AJJ,ARAKKONAM JN,MMCC,MOOR MARKET
43002,AVD-MMC EMU,4,ABU,AMBATTUR,04:09:00,04:10:00,5,AVD,AVADI,MMCC,MOOR MARKET
43006,AVD-MMC EMU,4,ABU,AMBATTUR,05:19:00,05:20:00,5,AVD,AVADI,MMCC,MOOR MARKET
43008,AVD-MMC EMU,4,ABU,AMBATTUR,05:34:00,05:35:00,5,AVD,AVADI,MMCC,MOOR MARKET
43014,AVD-MMC EMU,4,ABU,AMBATTUR,09:24:00,09:25:00,5,AVD,AVADI,MMCC,MOOR MARKET
43016,AVD-MMC EMU,4,ABU,AMBATTUR,10:04:00,10:05:00,5,AVD,AVADI,MMCC,MOOR MARKET
43018,AVD-MMC EMU,4,ABU,AMBATTUR,11:14:00,11:15:00,5,AVD,AVADI,MMCC,MOOR MARKET
43020,AVD-MMC EMU,4,ABU,AMBATTUR,16:39:00,16:40:00,5,AVD,AVADI,MMCC,MOOR MARKET
43022,AVD-MMC EMU,4,ABU,AMBATTUR,17:14:00,17:15:00,5,AVD,AVADI,MMCC,MOOR MARKET
43602,AVD-MSB EMU,4,ABU,AMBATTUR,04:19:00,04:20:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43604,AVD-MSB EMU,4,ABU,AMBATTUR,04:34:00,04:35:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43606,AVD-MSB EMU,4,ABU,AMBATTUR,06:19:00,06:20:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43608,AVD-MSB EMU,4,ABU,AMBATTUR,07:19:00,07:20:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43610,AVD-MSB EMU,4,ABU,AMBATTUR,08:24:00,08:25:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43612,AVD-MSB EMU,4,ABU,AMBATTUR,08:54:00,08:55:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43614,AVD-MSB EMU,4,ABU,AMBATTUR,12:19:00,12:20:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43616,AVD-MSB EMU,4,ABU,AMBATTUR,14:49:00,14:50:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43618,AVD-MSB EMU,4,ABU,AMBATTUR,16:29:00,16:30:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43620,AVD-MSB EMU,4,ABU,AMBATTUR,16:49:00,16:50:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43622,AVD-MSB EMU,4,ABU,AMBATTUR,18:04:00,18:05:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43650,AVD-MSB EMU,2,ABU,AMBATTUR,07:49:00,07:50:00,5,AVD,AVADI,MSB,CHENNAI BEACH
43652,AVD-VLCY LOC,2,ABU,AMBATTUR,04:19:00,04:20:00,5,AVD,AVADI,VLCY,VELACHEERY
43654,AVD-VLCY LOC,2,ABU,AMBATTUR,04:34:00,04:35:00,5,AVD,AVADI,VLCY,VELACHEERY
43656,AVD-VLCY LOC,2,ABU,AMBATTUR,06:14:00,06:15:00,5,AVD,AVADI,VLCY,VELACHEERY
43658,AVD-VLCY LOC,2,ABU,AMBATTUR,07:19:00,07:20:00,5,AVD,AVADI,VLCY,VELACHEERY
43660,AVD-VLCY LOC,2,ABU,AMBATTUR,07:49:00,07:50:00,5,AVD,AVADI,VLCY,VELACHEERY
43662,AVD-VLCY LOC,2,ABU,AMBATTUR,08:24:00,08:25:00,5,AVD,AVADI,VLCY,VELACHEERY
43664,AVD-VLCY LOC,2,ABU,AMBATTUR,08:54:00,08:55:00,5,AVD,AVADI,VLCY,VELACHEERY
43666,AVD-VLCY LOC,2,ABU,AMBATTUR,12:19:00,12:20:00,5,AVD,AVADI,VLCY,VELACHEERY
43668,AVD-VLCY LOC,2,ABU,AMBATTUR,14:49:00,14:50:00,5,AVD,AVADI,VLCY,VELACHEERY
43670,AVD-VLCY LOC,2,ABU,AMBATTUR,16:29:00,16:30:00,5,AVD,AVADI,VLCY,VELACHEERY
43672,AVD-VLCY LOC,2,ABU,AMBATTUR,16:49:00,16:50:00,5,AVD,AVADI,VLCY,VELACHEERY
43674,AVD-VLCY LOC,2,ABU,AMBATTUR,17:59:00,18:00:00,5,AVD,AVADI,VLCY,VELACHEERY
66000,AVD-MMC,2,ABU,AMBATTUR,04:49:00,04:50:00,5,AVD,AVADI,MMCC,MOOR MARKET
66002,AVD-MMC MEMU,2,ABU,AMBATTUR,06:24:00,06:25:00,5,AVD,AVADI,MMCC,MOOR MARKET
66004,AVD-MMC PASS,2,ABU,AMBATTUR,06:49:00,06:50:00,5,AVD,AVADI,MMCC,MOOR MARKET
66006,AVD-MMC PASS,4,ABU,AMBATTUR,18:24:00,18:25:00,5,AVD,AVADI,MMCC,MOOR MARKET
66052,AVD-MMC MEMU,2,ABU,AMBATTUR,14:59:00,15:00:00,5,AVD,AVADI,MMCC,MOOR MARKET
43861,ENR-TRL EMU,8,ABU,AMBATTUR,07:26:00,07:27:00,25,ENR,ENNORE,TRL,TIRUVALLUR
43902,KBT-MMC EMU,14,ABU,AMBATTUR,06:56:00,06:57:00,37,KBT,KADAMBATTUR,MMCC,MOOR MARKET
43904,KBT-MMC EMU,14,ABU,AMBATTUR,14:27:00,14:28:00,37,KBT,KADAMBATTUR,MMCC,MOOR MARKET
43912,KBT-MSB,14,ABU,AMBATTUR,12:52:00,12:53:00,37,KBT,KADAMBATTUR,MSB,CHENNAI BEACH
43952,KBT-VLCY LOC,7,ABU,AMBATTUR,12:52:00,12:53:00,31,KBT,KADAMBATTUR,VLCY,VELACHEERY
43001,MMC-AVD EMU,8,ABU,AMBATTUR,00:41:00,00:42:00,15,MMCC,MOOR MARKET,AVD,AVADI
43003,MMC-AVD EMU,8,ABU,AMBATTUR,08:16:00,08:17:00,15,MMCC,MOOR MARKET,AVD,AVADI
43005,MMC-AVD EMU,8,ABU,AMBATTUR,09:21:00,09:22:00,15,MMCC,MOOR MARKET,AVD,AVADI
43007,MMC-AVD EMU,8,ABU,AMBATTUR,09:26:00,09:27:00,15,MMCC,MOOR MARKET,AVD,AVADI
43009,MMC-AVD EMU,8,ABU,AMBATTUR,09:51:00,09:52:00,15,MMCC,MOOR MARKET,AVD,AVADI
43011,MMC-AVD EMU,8,ABU,AMBATTUR,10:31:00,10:32:00,15,MMCC,MOOR MARKET,AVD,AVADI
43013,MMC-AVD EMU,8,ABU,AMBATTUR,10:41:00,10:42:00,15,MMCC,MOOR MARKET,AVD,AVADI
43015,MMC-AVD EMU,8,ABU,AMBATTUR,11:11:00,11:12:00,15,MMCC,MOOR MARKET,AVD,AVADI
43017,MMC-AVD EMU,8,ABU,AMBATTUR,13:01:00,13:02:00,15,MMCC,MOOR MARKET,AVD,AVADI
43019,MMC-AVD EMU,8,ABU,AMBATTUR,16:26:00,16:27:00,15,MMCC,MOOR MARKET,AVD,AVADI
43021,MMC-AVD EMU,6,ABU,AMBATTUR,22:26:00,22:27:00,15,MMCC,MOOR MARKET,AVD,AVADI
43023,MMCC-AVD EMU,8,ABU,AMBATTUR,23:51:00,23:52:00,15,MMCC,MOOR MARKET,AVD,AVADI
43025,MMCC-AVD,6,ABU,AMBATTUR,22:26:00,22:27:00,15,MMCC,MOOR MARKET,AVD,AVADI
43029,MMCC-AVD,6,ABU,AMBATTUR,23:51:00,23:52:00,15,MMCC,MOOR MARKET,AVD,AVADI
43101,MMC-PTMS EMU,8,ABU,AMBATTUR,04:41:00,04:42:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43103,MMC-PTMS EMU,8,ABU,AMBATTUR,05:26:00,05:27:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43105,MMC-PTMS EMU,8,ABU,AMBATTUR,06:46:00,06:47:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43107,MMC-PTMS EMU,8,ABU,AMBATTUR,07:51:00,07:52:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43109,MMC-PTMS EMU,8,ABU,AMBATTUR,11:42:00,11:43:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43111,MMC-PTMS EMU,8,ABU,AMBATTUR,12:46:00,12:47:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43113,MMC-PTMS EMU,8,ABU,AMBATTUR,13:26:00,13:27:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43115,MMC-PTMS EMU,8,ABU,AMBATTUR,15:31:00,15:32:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43117,MMC-PTMS EMU,8,ABU,AMBATTUR,16:36:00,16:37:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43119,MMC-PTMS EMU,8,ABU,AMBATTUR,18:41:00,18:42:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43121,MMC-PTMS EMU,8,ABU,AMBATTUR,19:41:00,19:42:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43123,MMC-PTMS EMU,6,ABU,AMBATTUR,20:56:00,20:57:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43125,MMC-PTMS EMU,6,ABU,AMBATTUR,21:51:00,21:52:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43127,MMC-PTMS EMU,6,ABU,AMBATTUR,23:01:00,23:02:00,15,MMCC,MOOR MARKET,PTMS,PATTABIRAM E DEPOT
43201,MMC-TRL EMU,8,ABU,AMBATTUR,04:56:00,04:57:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43203,MMC-TRL EMU,8,ABU,AMBATTUR,05:41:00,05:42:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43205,MMC-TRL EMU,8,ABU,AMBATTUR,06:21:00,06:22:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43207,MMC-TRL EMU,8,ABU,AMBATTUR,07:16:00,07:17:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43209,MMC-TRL EMU,8,ABU,AMBATTUR,08:11:00,08:12:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43211,MMC-TRL EMU,8,ABU,AMBATTUR,08:31:00,08:32:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43213,MMC-TRL EMU,8,ABU,AMBATTUR,09:06:00,09:07:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43215,MMC-TRL EMU,8,ABU,AMBATTUR,09:41:00,09:42:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43217,MMC-TRL EMU,8,ABU,AMBATTUR,09:56:00,09:57:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43219,MMC-TRL EMU,8,ABU,AMBATTUR,10:12:00,10:13:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43221,MMC-TRL EMU,8,ABU,AMBATTUR,11:56:00,11:57:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43223,MMC-TRL EMU,8,ABU,AMBATTUR,12:36:00,12:37:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43225,MMC-TRL EMU,8,ABU,AMBATTUR,13:46:00,13:47:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43227,MMC-TRL EMU,8,ABU,AMBATTUR,14:26:00,14:27:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43229,MMC-TRL EMU,8,ABU,AMBATTUR,15:06:00,15:07:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43231,MMC-TRL EMU,8,ABU,AMBATTUR,15:26:00,15:27:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43233,MMC-TRL EMU,8,ABU,AMBATTUR,16:11:00,16:12:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43235,MMC-TRL EMU,8,ABU,AMBATTUR,16:56:00,16:57:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43237,MMC-TRL EMU,8,ABU,AMBATTUR,17:21:00,17:22:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43239,MMC-TRL EMU,8,ABU,AMBATTUR,17:51:00,17:52:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43241,MMC-TRL EMU,8,ABU,AMBATTUR,18:21:00,18:22:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43243,MMC-TRL EMU,8,ABU,AMBATTUR,18:56:00,18:57:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43245,MMC-TRL EMU,8,ABU,AMBATTUR,19:16:00,19:17:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43247,MMC-TRL EMU,6,ABU,AMBATTUR,20:26:00,20:27:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43251,MMC-TRL EMU,6,ABU,AMBATTUR,21:21:00,21:22:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43253,MMC-TRL EMU,6,ABU,AMBATTUR,22:06:00,22:07:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43255,MMC-TRL EMU,6,ABU,AMBATTUR,23:36:00,23:37:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43257,MMC-TRL,6,ABU,AMBATTUR,00:11:00,00:12:00,15,MMCC,MOOR MARKET,TRL,TIRUVALLUR
43401,MMC-AJJ EMU,6,ABU,AMBATTUR,05:49:00,05:50:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43403,MMC-AJJ EMU,8,ABU,AMBATTUR,06:26:00,06:27:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43405,MMC-AJJ EMU,8,ABU,AMBATTUR,07:11:00,07:12:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43407,MMC-AJJ EMU,8,ABU,AMBATTUR,08:46:00,08:47:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43409,MMC-AJJ EMU,8,ABU,AMBATTUR,09:36:00,09:37:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43411,MMC-AJJ EMU,8,ABU,AMBATTUR,11:31:00,11:32:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43413,MMC-AJJ EMU,8,ABU,AMBATTUR,13:16:00,13:17:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43415,MMC-AJJ EMU,8,ABU,AMBATTUR,14:06:00,14:07:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43419,MMC-AJJ EMU,8,ABU,AMBATTUR,16:26:00,16:27:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43421,MMC-AJJ EMU,8,ABU,AMBATTUR,17:11:00,17:12:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43423,MMCC-AJJ,6,ABU,AMBATTUR,17:41:00,17:42:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43425,MMC-AJJ EMU,8,ABU,AMBATTUR,18:31:00,18:32:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43427,MMC-AJJ EMU,8,ABU,AMBATTUR,18:31:00,18:32:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43431,MMC-AJJ EMU,5,ABU,AMBATTUR,19:49:00,19:50:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43433,MMC-AJJ EMU,6,ABU,AMBATTUR,20:12:00,20:13:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43435,MMC-AJJ EMU,5,ABU,AMBATTUR,20:29:00,20:30:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43437,MMC-AJJ EMU,6,ABU,AMBATTUR,21:41:00,21:42:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43439,MMCC-AJJ,6,ABU,AMBATTUR,22:36:00,22:37:00,15,MMCC,MOOR MARKET,AJJ,ARAKKONAM JN
43501,MAS-TRT EMU,8,ABU,AMBATTUR,04:26:00,04:27:00,15,MMCC,MOOR MARKET,TRT,TIRUTTANI
43503,MMC-TRT EMU,8,ABU,AMBATTUR,07:31:00,07:32:00,15,MMCC,MOOR MARKET,TRT,TIRUTTANI
43505,MMC-TRT EMU,8,ABU,AMBATTUR,10:26:00,10:27:00,15,MMCC,MOOR MARKET,TRT,TIRUTTANI
43507,MMC-TRT EMU,8,ABU,AMBATTUR,12:11:00,12:12:00,15,MMCC,MOOR MARKET,TRT,TIRUTTANI
43509,MMC-TRT EMU,8,ABU,AMBATTUR,14:46:00,14:47:00,15,MMCC,MOOR MARKET,TRT,TIRUTTANI
43511,MMC-TRT EMU,8,ABU,AMBATTUR,15:56:00,15:57:00,15,MMCC,MOOR MARKET,TRT,TIRUTTANI
43513,MMC-TRT EMU,8,ABU,AMBATTUR,18:06:00,18:07:00,15,MMCC,MOOR MARKET,TRT,TIRUTTANI
43515,MMC-TRT EMU,8,ABU,AMBATTUR,19:26:00,19:27:00,15,MMCC,MOOR MARKET,TRT,TIRUTTANI
43517,MMC-TRT EMU,6,ABU,AMBATTUR,20:46:00,20:47:00,15,MMCC,MOOR MARKET,TRT,TIRUTTANI
